X_gc_pc,Y_gc_pc,Z_gc_pc,R_gc_pc
7651.230763,-288.804185,6219.982204,7656.679440
11084.290790,5494.258277,206.187552,12371.272219
4188.194466,-4793.473146,736.993995,6365.403183
12021.677185,3897.883754,-2933.055315,12637.809149
6980.457060,-2734.961468,5496.336025,7497.119113
7912.021814,-418.061724,-6228.365954,7923.059055
7168.285289,5582.970475,-2630.077020,9085.916206
11285.178043,907.257428,5308.637719,11321.588206
5695.525472,2710.924637,-5076.304374,6307.782715
8468.680557,1669.619513,6009.208804,8631.696223
3991.903602,2789.063053,-3764.555050,4869.719405
6070.750117,1681.035867,-5655.567710,6299.197454
4581.422999,-2189.862174,-4656.587743,5077.886671
5677.084980,-1412.867246,5570.423614,5850.255355
8510.072378,902.866742,6167.832576,8557.832684
10660.750444,-2723.648288,5013.963371,11003.174997
8001.658005,698.585093,6205.837362,8032.095116
11495.508761,-281.265461,5247.192102,11498.949167
11019.130488,912.026657,5456.095862,11056.809185
3686.091758,-3098.336129,3118.480647,4815.283919
11940.012019,3553.317246,3434.131753,12457.525856
11273.735297,1309.315123,5230.591281,11349.511603
5585.244371,665.474605,-5669.442479,5624.749873
5901.596652,2938.698218,5043.523759,6592.783196
8118.338004,889.201808,-6182.836087,8166.889971
6707.134605,-3514.373314,4965.695012,7572.085208
11550.147116,2690.202943,4474.368969,11859.303954
11412.833021,3827.398558,-3676.717451,12037.513751
3830.525487,2891.290569,-3499.009766,4799.217296
4040.396957,-3524.842089,3151.762884,5361.839174
11590.420747,5066.292742,-1143.801573,12649.315208
11509.942825,-1319.152298,-5077.470282,11585.290097
4294.115736,-4799.587929,1146.859980,6440.145515
3659.304518,2824.944563,3335.221085,4622.858569
8203.208968,-6147.953124,1089.310408,10251.339668
4174.840103,1389.668817,4637.591702,4400.053330
4786.935185,-4924.427429,1902.196836,6867.658551
11987.830246,2800.227587,-4026.476928,12310.538110
8637.260141,-4528.206346,-4269.585475,9752.277449
8920.012263,-5679.720705,2474.346786,10574.774043
11502.690815,5208.996277,-655.783313,12627.174593
7671.433503,-6182.841643,750.841459,9852.838310
6144.004212,-4072.233637,4301.832192,7371.015843
7455.443577,5690.346241,-2484.905225,9378.895418
9021.944632,-5210.930254,3323.125638,10418.698529
10944.137050,-2784.488177,4824.369120,11292.807896
8214.707749,4731.969938,4073.863000,9480.135173
10972.769294,544.720585,5529.541878,10986.281741
10937.813277,5295.839022,-1742.282823,12152.434745
7592.267830,6041.138558,1489.883291,9702.468030
4453.896460,5052.957403,-79.559997,6735.693891
7659.380155,5857.811295,-2117.145710,9642.616736
5705.396561,2369.497632,-5249.857412,6177.869289
2887.003015,-3368.670010,487.981060,4436.521615
6700.113292,-2531.359770,5530.678900,7162.352994
4559.531414,-5118.052056,366.923160,6854.471794
8431.759230,63.348749,6237.373441,8431.997200
6785.789988,-2925.205211,-5353.033425,7389.436466
4140.514599,-4799.233189,359.615810,6338.493540
6005.813951,-3596.912782,4647.026784,7000.541606
9521.357651,-4789.691913,-3756.777269,10658.208111
10601.730638,-3404.936004,4612.248218,11135.092354
9089.276621,-5453.394742,2883.702106,10599.738851
4605.383447,-5049.349234,1062.549530,6834.141086
4388.854775,956.028818,-4915.355966,4491.774409
8111.305824,5261.400291,3366.056196,9668.278812
7012.495728,5900.205266,-1719.634136,9164.470444
10781.740544,-500.017902,5628.895244,10793.328822
8239.536704,-991.520550,-6165.735620,8298.980546
8846.420799,-5205.455358,3375.330077,10264.303505
9012.338100,-5200.712028,3340.768149,10405.269993
10908.753641,4580.059979,-3204.041513,11831.223750
10784.432429,5504.395926,1275.125898,12107.946040
5837.210754,2386.802675,5298.605807,6306.334624
5694.588262,-243.786436,5748.449616,5699.804145
8608.896580,2261.942952,-5801.492087,8901.094665
5247.977486,-2161.240351,-5106.820073,5675.581692
11928.201610,2750.315705,-4118.788330,12241.169475
3561.380931,-3748.197013,-2037.916445,5170.339929
7537.925891,3939.261005,4811.984213,8505.181009
4893.143161,-5291.488508,-756.636747,7207.128459
2927.256501,-3449.989733,345.263647,4524.517630
11334.551770,5161.707321,1426.793898,12454.528746
5165.517508,4364.582396,-3351.164960,6762.555036
4647.297131,-2439.794991,4578.791197,5248.806552
8316.669438,1019.490299,6159.227976,8378.923022
5361.525090,4889.277749,2735.928502,7256.100068
5675.550746,3861.416764,4257.222313,6864.576876
8329.222945,-6181.992024,865.676530,10372.703614
5166.542986,4981.081817,-2334.596701,7176.652597
11408.060123,245.257728,5305.383104,11410.696172
8484.029083,244.725918,-6230.375118,8487.557967
5943.802233,1101.595847,-5748.154532,6045.022613
11495.151232,983.221179,-5163.980086,11537.123807
7002.792481,6111.382447,642.796435,9294.519781
4919.681491,-2560.529555,-4712.030027,5546.131767
9454.811051,-4182.410849,-4443.605186,10338.569172
10535.188011,-3479.558885,4590.059463,11094.932017
7643.536471,5923.362818,1918.329535,9670.050510
6394.993507,-3681.038544,-4741.538420,7378.752382
11193.766530,4802.602947,-2549.993829,12180.533822
8762.126729,-4824.116839,3916.121294,10002.348129
10858.307609,-834.196829,5551.909667,10890.304334
3813.341829,-3569.685347,-2776.165440,5223.430806
7075.011575,6087.453624,-918.826577,9333.428117
3995.201639,1607.601031,4402.636287,4306.508704
11251.215911,5382.207850,504.644151,12472.290119
6312.316985,-3315.223329,-4974.219704,7129.940493
5947.184807,2735.217861,-5175.058766,6546.023517
10818.235648,5517.059811,-1145.871401,12143.812066
4439.662840,-40.821094,-5044.323589,4439.850503
5744.335752,-4542.350012,-3565.457428,7323.273644
10314.609462,-2838.577940,5112.970807,10698.069595
11622.861823,5154.860804,-413.738875,12714.696492
4713.403893,5091.746962,1211.543585,6938.448197
7492.658756,6208.639605,257.240821,9730.731781
4746.163034,-4694.559802,2357.497357,6675.698860
4382.509188,-2138.435134,-4523.208962,4876.401501
7252.960048,-1480.294660,6004.985595,7402.479432
3893.813344,-3546.626748,-2925.501784,5266.910257
4170.655593,2655.988434,-4041.831962,4944.556870
4026.977818,605.313547,-4676.924634,4072.217434
7757.840587,-5945.063380,1882.509152,9773.835950
11325.983336,-694.823183,5316.573680,11347.276228
5672.084492,3543.850723,4520.782177,6688.155234
11252.252715,5404.301059,-8.662090,12482.774575
8144.511669,3315.486704,-5292.837444,8793.493186
5711.262795,-3725.179920,4393.911806,6818.760015
9296.902543,-4277.778938,4397.388058,10233.855067
6531.509737,-3177.865505,5135.213738,7263.569964
7119.717388,6012.557583,-1357.346789,9318.863899
10820.673166,5280.833291,1961.677715,12040.521916
5232.708547,3835.285436,-3994.110599,6487.730968
7978.089489,-986.714186,-6165.873666,8038.875343
10716.874288,5673.228650,306.177277,12125.878023
7221.038383,6113.989825,-909.524433,9461.726423
5563.330212,2825.489877,4946.376267,6239.714424
3084.511080,-3312.022880,-1630.428961,4525.892637
11963.160859,4687.854940,-1513.208309,12848.859937
5707.352961,3593.406788,4501.668906,6744.364326
5875.364512,2363.909871,-5324.994716,6333.085980
3889.568343,-2678.707349,-3731.116249,4722.733844
4345.572313,2474.577595,-4316.779435,5000.753244
5964.422878,2368.243498,5362.577287,6417.391802
5195.169296,-4610.478008,-3032.426288,6945.955044
5355.443675,4187.266231,-3717.198686,6798.086160
11522.725441,982.561154,-5145.669507,11564.541842
8232.964343,-5565.497690,2831.642880,9937.628812
4412.194958,-4733.610075,-1683.907248,6471.053136
5492.303346,3576.208382,4391.704239,6553.980655
3531.424618,-3647.096057,-2153.638070,5076.639585
5653.468208,2240.616447,-5281.949634,6081.288091
8600.143855,-5683.590231,2544.646208,10308.524251
9589.050990,-4641.628847,-3914.555728,10653.385248
3619.699966,-3301.043916,-2799.777489,4898.889546
3303.193768,-3947.579833,-448.883316,5147.278466
5895.948329,-4055.222316,4194.810307,7155.909078
8215.716455,3213.920269,5353.070121,8821.977123
8545.415774,2711.457115,5609.095774,8965.273584
7957.061134,2887.827216,-5535.062317,8464.890308
3376.792830,3489.676109,-2079.394155,4855.982821
7316.666439,-5929.176513,-1788.064123,9417.470038
7050.169571,-2454.980721,-5643.145706,7465.374828
5176.757484,-4633.580908,2974.852989,6947.581599
11746.681708,3597.583630,-3593.460954,12285.240703
11871.453864,658.630431,4950.511642,11889.710295
8027.525237,3169.150423,5379.835796,8630.450500
7835.979951,3424.852363,-5215.586793,8551.736403
3577.740350,3502.435442,-2470.158091,5006.723483
7902.299173,5726.631133,-2482.846689,9759.130922
7244.630502,-2063.040072,-5830.456221,7532.649298
4208.040842,2867.074341,-3934.178189,5091.927239
4235.677456,-436.706021,-4870.406135,4258.130536
4106.146868,2627.654199,3996.621330,4874.936789
11316.696872,719.719929,5318.560768,11339.560171
10952.817184,-1706.607980,-5298.676007,11084.976998
3443.340525,-3816.103562,1595.796088,5139.965016
8022.806076,556.970086,6220.094758,8042.116202
3440.368199,4130.314652,-143.255108,5375.465791
3763.386362,3114.848394,-3210.927454,4885.218258
11628.394654,3879.145991,3417.228255,12258.357796
4528.314605,-4956.121678,-1232.704734,6713.328180
3307.871340,3479.381723,1927.205605,4800.844714
11617.867930,4537.591623,2488.262781,12472.553587
4953.173787,5379.804793,110.948406,7312.744367
3227.450532,3807.532684,734.508314,4991.366754
11144.270880,1871.904139,-5134.539852,11300.389310
4324.769989,-2494.471226,4284.583186,4992.596734
5867.320032,1082.953640,5721.511337,5966.425475
8401.469527,-5377.508482,-3161.842509,9975.083342
10671.840422,-1274.531808,5555.674987,10747.679253
8476.132229,-5389.696543,3136.455364,10044.582938
11655.620829,4272.176655,2874.705682,12413.903104
5137.442946,5245.473220,1608.945272,7342.227817
10626.175992,-2688.529349,-5049.088914,10961.013013
9870.336036,-4379.103756,-4096.888343,10798.151841
7383.824054,5777.258284,-2252.653882,9375.370443
7624.297663,-1111.645072,6125.293865,7704.912045
11036.876039,-1987.085459,5153.317434,11214.327502
3128.945728,-3628.472040,-961.160443,4791.253563
10251.135610,-3723.913158,4540.616336,10906.571895
4984.086060,4711.459270,-2636.141331,6858.495630
7982.814260,2834.688854,-5562.668480,8471.173733
7453.708884,4224.044760,-4550.994262,8567.399271
5902.690429,-147.487254,5836.515591,5904.532733
8254.747665,-5577.231208,2809.092301,9962.247084
11632.619547,5133.965511,566.466029,12715.165724
3560.693957,-3575.168058,-2324.713946,5045.826800
5434.080350,-1940.674463,5293.715124,5770.220674
7962.860488,-5997.318478,-1738.114533,9968.699819
4107.625069,-2608.458402,4010.312974,4865.864665
7683.716711,-5653.079320,2619.775634,9539.224722
3771.072246,3323.809367,3002.121368,5026.797648
6511.153561,-2884.555516,-5301.224343,7121.501331
7927.381297,-6195.122681,-764.898225,10060.960157
5401.422347,3899.295161,4048.260355,6661.821532
5002.194611,5373.273775,-625.733268,7341.254797
5208.255399,-1187.849977,5395.988579,5341.995121
7806.485488,-5397.235437,-3124.263973,9490.593555
7471.147095,5711.476000,-2439.683157,9404.201030
5173.957152,4238.231189,3516.735175,6688.231173
5896.220355,-3864.150222,-4374.066614,7049.614983
10404.261454,-2635.395655,-5182.699425,10732.845227
7934.026038,925.209296,6173.076864,7987.789519
11359.410889,-733.946809,-5290.484894,11383.096839
6568.002082,-3947.886166,4582.638085,7663.188405
7027.220615,-2502.242845,5616.250769,7459.426844
5565.123331,-1116.549312,5586.379937,5676.026785
6389.681034,-3280.498014,-5023.710313,7182.596392
8152.739834,994.600027,6166.652078,8213.184280
3918.656894,3509.637090,3003.706255,5260.553617
7471.188811,-1463.147077,-6035.725171,7613.111166
7765.483110,4138.406353,-4662.349322,8799.382653
8264.622180,-362.434419,6233.457346,8272.565411
11308.877778,5307.805843,815.798918,12492.538552
8030.554211,4681.198692,-4134.116171,9295.344111
6982.454005,5646.946343,-2410.235622,8980.126220
8248.197222,1663.091751,-6018.452398,8414.192271
7516.157504,4080.312360,-4690.822404,8552.284641
4399.891085,5014.525984,-123.001522,6671.170243
8502.377806,-5363.588321,3178.499455,10052.786083
8110.189787,-6076.219009,-1447.011629,10133.884538
8380.561668,1459.391227,6066.931942,8506.681881
8431.929517,196.320221,-6234.264359,8434.214664
4541.802328,486.354221,-5094.323376,4567.768472
3709.963146,2652.723402,3534.615116,4560.785896
6080.716139,1682.885930,5656.271520,6309.295826
5668.231075,4212.120040,3905.057153,7061.925994
9608.217549,-4653.070337,3892.216881,10675.622138
4474.587950,-5052.202671,-428.762278,6748.828725
5729.864231,2701.548843,-5098.842692,6334.801517
5577.650605,-4362.298738,3675.673439,7080.948845
4059.309589,573.075613,4708.309073,4099.562171
8281.062460,-342.008557,6233.956252,8288.121941
4338.353857,2143.404532,-4484.467083,4838.956207
6380.330139,-3971.764400,4492.844891,7515.552218
4835.551179,-2140.077247,4861.258688,5287.956678
10127.457378,-3452.126204,-4801.789644,10699.652717
4403.689518,876.326037,4941.407115,4490.036603
8211.793324,531.100448,6221.175237,8228.949950
5780.411929,-3548.472367,-4575.930369,6782.685177
7919.685292,1678.706278,6011.207953,8095.645119
4788.509473,-5181.487727,-1015.467668,7055.326926
3293.056515,-3956.467771,-143.691335,5147.607059
4940.477052,-1385.790762,-5193.196617,5131.152846
4819.191469,-5279.199876,488.631583,7148.045729
8081.154921,-1199.549105,6129.579328,8169.699071
7691.368363,-320.351486,6223.514738,7698.036916
7997.236020,377.090574,-6232.439509,8006.121487
7728.709906,-5668.779437,2590.283133,9584.780494
4409.994935,4944.055642,891.812238,6625.084265
3283.379461,-3674.716473,-1449.010663,4927.892232
6282.157418,-3643.591194,4726.816703,7262.317716
5292.458189,-1506.013872,-5358.753486,5502.562263
11882.806650,2603.623524,4252.918534,12164.700956
3599.619642,-3091.787704,-3000.298828,4745.146233
3919.499770,-3196.952646,-3333.811648,5057.962502
11564.207999,3242.739581,4080.871009,12010.256726
9837.499279,-3762.882663,-4679.431690,10532.600724
11266.517088,4759.688298,2539.450739,12230.659834
11150.568032,5141.849963,-1841.365047,12278.997861
3440.576631,-3223.234315,2590.097292,4714.531472
3229.566619,3591.728292,1473.950128,4830.177292
4768.258405,-4969.040013,1751.714309,6886.773327
12008.290475,1254.314505,-4725.300289,12073.621868
8169.781112,-6233.487826,-391.406432,10276.268481
3354.947566,-3473.950135,2050.718739,4829.493008
5930.847847,-888.605516,-5781.346359,5997.047269
4148.160978,2325.102769,-4220.909181,4755.348818
4486.036290,-2405.748149,-4473.468091,5090.397406
7047.317818,-6122.048289,-615.526070,9335.103839
3295.223760,-3556.509938,-1749.658315,4848.428876
10477.470125,-2598.132875,-5168.966171,10794.798500
8165.252614,-1422.664674,-6081.888790,8288.264295
3888.403644,1820.748024,-4216.217531,4293.577327
7342.388439,-6003.039917,-1532.425878,9484.047461
7249.340782,-2352.794876,-5719.269765,7621.586810
11066.981965,5042.644831,-2214.376987,12161.675736
8367.596322,1372.878099,6088.412040,8479.473007
9776.091462,-4373.552821,-4139.772773,10709.805253
9771.258948,-3591.719013,4834.644062,10410.472943
8414.466107,-5115.694158,-3572.363477,9847.515757
7654.967792,-6175.046953,814.895122,9835.127695
4716.839084,5194.140089,-646.362809,7016.242742
3891.417055,25.584977,4595.455572,3891.501162
10255.472298,-3866.981108,4415.544228,10960.303597
5939.911947,2522.408573,5280.101978,6453.301400
9172.418536,-3800.860768,-4841.631872,9928.736293
11828.441384,3064.830379,3984.415374,12219.051142
7399.124919,5271.454408,3268.091702,9084.893017
2954.010425,-3504.477144,65.416493,4583.398046
11339.241251,2134.376876,-4909.961870,11538.368896
11809.181799,4572.669108,2118.475885,12663.572858
6071.852459,-3640.337282,4642.375741,7079.509009
8317.125049,4142.698543,4668.859455,9291.744739
7703.025290,4533.067154,4275.775880,8937.857486
3494.710708,4102.199022,-879.386417,5388.973905
6005.098373,3413.848850,4783.723854,6907.645796
9979.988739,-3791.205469,4600.677431,10675.833182
12068.195692,3664.803998,3161.070168,12612.380252
7881.002399,502.941185,-6220.286705,7897.034168
7592.267623,5233.990604,3364.370929,9221.560893
11115.589973,471.877298,5462.090698,11125.601495
9713.414855,-4772.667110,-3699.225359,10822.605023
5808.718232,2098.340334,-5409.237295,6176.102303
5769.747468,-4372.565881,-3786.752751,7239.428032
8791.641014,-5251.933842,-3311.120043,10240.886719
5842.769751,-52.882932,5814.432216,5843.009068
10183.030861,-3903.098482,4419.242451,10905.425039
5577.837022,3054.780902,4816.443196,6359.555975
7974.749384,3964.228454,4822.483838,8905.713614
4275.898969,1749.828427,4597.625336,4620.087825
11051.125720,3029.159890,4611.083470,11458.760375
6999.169650,-2080.677963,5781.017426,7301.889932
10851.796408,5137.044981,2275.983240,12006.278208
3964.431743,3408.112992,-3179.754603,5227.997056
11760.044298,4682.413150,-1964.088026,12657.947496
7335.425438,6049.379740,-1344.308308,9508.073496
7728.728517,-6224.808778,-321.031256,9923.783996
5468.746686,4464.040863,-3470.937842,7059.380365
8479.846032,3125.342065,5396.641768,9037.452725
7123.136251,5961.751147,1568.589047,9288.786078
8171.119062,3750.733445,-4993.668577,8990.839121
8013.532840,-6231.293163,423.829979,10151.143929
11388.256939,-831.370416,-5259.073563,11418.562645
10758.457602,5538.257452,-1180.331201,12100.277087
9285.691294,-4981.600871,-3584.169383,10537.571354
4858.792613,-2419.405559,4745.323910,5427.834643
3434.417543,-3736.807375,1750.656830,5075.327892
4729.757416,4562.746297,2581.865513,6571.853542
5511.229082,3739.265810,4266.099255,6660.011621
6325.830155,1575.274147,5770.051724,6519.019542
5359.773931,3400.451565,4451.732323,6347.459920
4857.557198,4132.412208,3358.457063,6377.514609
11787.097178,2158.599398,-4572.520406,11983.121933
4673.719672,4672.503134,-2300.329624,6608.777580
8364.440955,3168.214913,5375.665934,8944.353427
3468.902670,4059.708136,-941.233923,5339.898490
7833.150618,2859.101354,5544.659195,8338.627535
11434.595622,4492.899579,2803.624523,12285.606361
3069.486385,-3330.407674,1547.505037,4529.167908
4729.621580,-4634.205906,2455.902548,6621.569653
7809.492938,-5808.565491,-2273.451316,9732.811157
9384.630556,-4293.376985,-4356.850161,10320.095765
7847.680535,60.417946,6238.707110,7847.913106
7550.586765,-5618.141005,-2667.814704,9411.422255
4972.865084,4459.140703,-3034.964322,6679.320546
4304.228518,4941.554128,-105.118652,6553.269439
10745.924247,5491.121031,-1399.637393,12067.613604
12025.694885,3896.473895,-2930.575022,12641.196395
7285.614164,4716.032566,4007.447050,8678.775081
11261.378714,3038.170975,-4462.754452,11664.010177
4317.127555,-4746.015998,-1413.752455,6415.781962
5192.410673,-1342.391474,5349.156973,5363.128142
4064.473363,-3200.085273,3508.366660,5173.054172
5330.198150,-2026.377792,-5205.619776,5702.387156
7590.147736,-364.416002,6212.545090,7598.890819
10834.910243,4947.447122,-2677.772332,11911.024850
8657.264064,590.552118,-6194.186085,8677.382835
5073.201035,4921.783358,2343.895670,7068.332205
4386.938880,4976.286675,-548.208578,6633.902457
10794.224167,5449.242457,-1473.636213,12091.712812
5636.525390,-4313.574769,3769.224002,7097.700033
10771.027579,-2874.179645,-4871.030398,11147.912079
11081.025491,5196.408917,-1799.424334,12238.945688
7489.766820,6210.593357,-140.697375,9729.752148
7635.943177,-6065.739389,1409.063316,9751.965060
8097.081354,-5658.806059,-2645.448299,9878.502542
4760.250463,-2566.228057,4595.973484,5407.911881
8603.544942,-5555.980384,-2809.410968,10241.577202
4015.128973,925.924396,-4613.058209,4120.509272
8043.387646,-1249.392392,6118.770343,8139.844358
5763.115388,-4084.812242,4094.696080,7063.935873
4827.407057,5249.110473,-767.809448,7131.410776
6139.486543,-271.705405,5915.981255,6145.495818
7705.454371,-6047.781074,1497.517394,9795.390905
3908.347071,2814.412181,-3649.287449,4816.232215
11800.393233,4459.276648,2362.101119,12614.849530
9272.033033,-4317.762577,4364.162566,10228.082432
7173.113700,-6066.336566,-1137.048892,9394.359983
3473.154005,4165.934191,230.502677,5423.818436
7477.291152,4267.540619,4514.819043,8609.401020
4422.680488,-4749.247838,-1664.175478,6489.642342
5524.024416,-4382.942851,-3613.232565,7051.597959
7376.826142,4576.910666,-4183.428633,8681.340633
11331.568542,5257.266679,-1038.647254,12491.729206
7737.059613,-6193.553848,712.451978,9910.711414
4727.608331,-5230.195526,377.702252,7050.193315
5152.333887,5092.216863,2061.416254,7244.116031
5557.843153,2190.700961,-5255.290116,5974.009644
3094.395278,3621.085059,-794.699776,4763.143829
7658.735094,5336.865811,3210.379450,9334.792977
11864.372510,2804.124646,4138.716576,12191.244813
8065.718242,1784.618002,5984.782771,8260.791256
8682.169185,1949.433132,5906.382681,8898.334186
4336.356099,4957.007598,-318.561443,6586.038912
5420.402870,-818.421199,5572.489158,5481.840980
11388.284085,5060.328860,-1655.309383,12461.939760
3356.072162,-3421.656237,-2139.614386,4792.802078
5594.376515,87.391197,-5709.527867,5595.059053
8360.365280,497.481602,6220.455350,8375.153465
5748.938536,1945.222334,5438.870043,6069.117252
5954.198286,659.193991,-5820.558820,5990.577096
5391.669230,-4243.146650,-3679.509210,6861.077945
5097.028931,-4328.256158,-3334.399300,6686.815781
9026.298945,-5509.768427,-2800.364678,10575.047081
3001.648566,3554.111366,390.348103,4652.053495
7990.470674,5287.805793,3320.261558,9581.675830
7356.023550,-2592.728110,5629.197611,7799.571880
3187.509256,3827.244071,-4.802554,4980.764242
10192.363077,-2580.546415,-5297.270332,10513.966183
10881.292220,168.753074,-5600.138476,10882.600700
5669.270065,3829.089741,4280.548010,6841.239019
3138.762538,-3602.413066,-1098.214918,4777.992274
5973.012776,2734.943505,-5186.920221,6569.383350
4192.194842,2716.021715,-4023.097903,4995.124778
7980.719283,-6244.380457,38.733521,10133.319672
11537.656528,1185.530316,-5093.987611,11598.405075
4643.096818,1044.516365,-5080.126581,4759.134637
11310.508987,5010.451615,-1932.444253,12370.619990
10595.101028,-2514.608940,5155.529949,10889.417979
9428.531123,-3737.934228,4828.499352,10142.452929
8720.722460,2649.868224,5622.380472,9114.428223
10005.243464,-4365.290081,4051.684766,10916.073207
7935.165700,4688.263117,-4121.028487,9216.651546
4238.638717,2060.176328,4434.762483,4712.789479
4476.842523,1317.145319,-4896.320586,4666.582344
11856.261979,2710.217454,-4210.351573,12162.081514
11056.695492,2255.760751,-5030.951744,11284.457088
8111.947949,2712.706464,5624.833573,8553.506643
11740.380297,-486.549259,5065.772084,11750.457851
3274.849016,3751.285551,1194.130890,4979.636469
10841.347853,-493.940158,-5600.610074,10852.594167
7848.162859,1732.072883,-5995.211406,8037.022877
5433.857610,3534.519261,-4392.370427,6482.255389
7051.752188,5517.079553,2724.989098,8953.511920
3813.562201,-3442.666325,-2928.645886,5137.626698
7364.981562,6191.040574,-326.613198,9621.431120
5234.689346,3940.398957,-3890.597141,6552.000953
3539.054699,3777.587395,1935.547665,5176.395917
3110.732492,-3723.362061,166.235299,4851.812205
7750.576216,-1726.092742,-5990.342776,7940.455141
11955.436247,2933.105555,-3961.446457,12309.978232
4074.108052,-2956.032548,-3726.831475,5033.536018
8207.397224,406.089350,6231.729383,8217.437420
10793.239900,5567.199841,933.926633,12144.453121
11092.040891,5403.482103,985.997105,12338.192330
11683.872078,4962.444870,-1300.036470,12694.042927
4157.246837,3054.541904,3734.823675,5158.771899
7966.718245,3142.604937,-5395.971736,8564.144171
5673.051373,3293.377482,4707.683463,6559.713951
11395.151782,2053.458781,-4906.291348,11578.694965
6409.992677,-2837.960594,5293.444675,7010.137406
5995.744891,1234.465932,5741.307102,6121.508224
7626.932261,-1662.388159,6000.030048,7805.999623
9226.645824,-4966.009780,3622.763260,10478.179532
11583.368848,2978.500881,-4260.123757,11960.179822
5073.316850,-5050.670954,2052.901346,7158.758338
8218.508377,-5327.875407,-3259.591929,9794.393105
8412.306915,124.717540,6237.931877,8413.231370
5307.398520,3034.897886,-4676.270506,6113.843654
7438.066777,5611.805083,2654.199190,9317.574452
4649.263039,-4788.954912,-2001.508725,6674.558859
6089.421110,2554.601279,-5324.214686,6603.562459
6236.771956,731.963855,5910.224677,6279.577654
4107.126225,655.251610,-4737.899109,4159.067263
11113.433389,1970.984203,5116.139132,11286.858749
9671.041160,-3904.124499,-4623.521966,10429.344430
4112.497687,2453.204187,4113.689463,4788.616503
7701.329347,6204.867903,563.572941,9889.937280
6223.585363,-3997.490724,-4408.470545,7396.820050
7665.796193,-6082.126111,1338.369626,9785.534697
11554.491325,4029.517368,3314.667314,12236.963676
10734.423859,5242.687717,2164.745950,11946.281014
5225.554145,3346.415487,-4407.778909,6205.232690
11197.612562,4533.498324,-3000.182233,12080.527064
8394.411428,1723.104672,-5995.728498,8569.435975
10771.118121,5055.444026,2536.116344,11898.508304
7945.974834,-5944.099706,1912.375021,9923.247320
9106.063593,-3947.066557,-4740.590866,9924.702946
10733.537459,5190.170063,2287.540429,11922.528745
8519.371070,3854.156633,4897.351512,9350.626010
8417.556010,-5316.658311,-3262.840806,9956.008476
7815.098583,3645.116646,-5061.735461,8623.377600
9820.739735,-4530.269783,3950.024901,10815.279619
3045.237542,3618.678113,356.475213,4729.514031
4911.116311,-4510.042658,-2891.586376,6667.799352
6253.708288,907.925701,-5889.816820,6319.271828
11941.867530,2159.757145,4444.129717,12135.598504
7799.039986,-5882.241849,-2076.279558,9768.612689
11672.264949,156.675304,5135.626916,11673.316418
11205.440419,5054.456864,1987.786020,12292.657531
4050.690280,942.562357,4642.697141,4158.907974
5935.752172,2822.118696,5124.598403,6572.481098
11463.205009,-559.020300,-5245.870386,11476.827644
6825.879479,5952.205669,-1381.974997,9056.565740
3409.075686,3771.312115,-1601.024237,5083.757675
3248.892005,3689.105909,1280.658306,4915.770709
3405.119053,3551.873443,2037.426040,4920.430949
9976.106267,-4059.140930,4368.005226,10770.298108
5897.709691,1762.975064,-5562.837016,6155.571515
10413.307997,-2309.380607,-5331.026427,10666.312494
5935.831211,1508.712647,5651.167782,6124.565782
7145.689044,-6002.200271,-1426.473513,9332.056580
3148.890606,3755.864250,409.128401,4901.227225
3555.966481,3317.049710,-2676.570249,4862.891772
7322.104257,4779.858059,-3937.664127,8744.155409
11882.319611,3976.178300,-3010.830067,12529.944661
4146.467590,-309.417034,-4806.628640,4157.996197
11326.118939,3605.404705,3967.507456,11886.122719
4221.914743,-2772.117072,4015.000041,5050.663042
6121.109155,-3985.021143,4373.096656,7303.996905
7194.303848,6108.640764,905.767179,9437.875811
9210.027322,-4983.925087,-3601.001583,10472.063433
11997.328626,4157.588839,2586.904966,12697.300466
11768.055791,5067.965455,-174.247506,12812.939200
11349.728700,502.885949,-5323.863530,11360.864220
7902.548368,-5712.115233,-2516.140676,9750.822075
4385.040288,492.742355,4981.247994,4412.637913
7770.832289,-1515.887401,-6049.764931,7917.306934
5526.516561,1642.506771,-5436.994147,5765.432663
4634.878646,-5174.138479,284.325529,6946.496172
7658.862646,-6148.481306,-988.082937,9821.506982
7958.818552,-866.188020,6182.208188,8005.815038
11523.960186,1287.314747,-5078.352494,11595.638733
4020.558935,1450.604680,4480.651353,4274.242400
7992.120037,4859.382011,3919.313234,9353.479365
4457.334700,955.704150,-4965.982437,4558.640483
5704.386866,-317.092436,5749.758058,5713.193251
6880.303081,-3609.466306,-4942.120144,7769.608581
12096.355152,1534.789842,-4566.522202,12193.333746
8197.480392,2599.624076,-5677.665722,8599.809888
11172.599464,-220.140041,5444.116271,11174.768025
5200.146156,-4927.830499,2484.533018,7164.149179
7768.872497,-1748.040241,-5986.212965,7963.103953
10346.972683,-3559.518408,4622.978630,10942.121138
7840.432524,-6215.971214,523.791612,10005.532485
8620.030490,-5640.692334,2633.432822,10301.569572
5648.003607,3663.611322,4410.861382,6732.161070
8375.580444,-5970.414059,1812.471519,10285.727578
11900.010343,4717.976428,1568.562028,12801.154157
6744.017417,-3722.332966,-4822.219254,7703.085981
3706.537939,3218.242247,-3026.704113,4908.717414
4503.969530,5038.105975,727.434223,6757.829041
7874.614960,-305.477180,-6233.306095,7880.537867
